tanggal,namaBisnis,modal,pemasukan,pengeluaran,jamOperasional,jenisBisnis,status,keuntungan,kerugian,bisnisAddress,isDigital,hasWebsite,jenisBisnisEncoded,predicted_status,predicted_keuntungan,predicted_kerugian
2025-06-25,Langit Busana,9729672,6702410,2289684,8,Fashion & Gaya Hidup,0,0,3027262,"Jl. Pelaku Usaha No. 157, Yogyakarta",0,1,2,1,-44741,78941
2025-06-25,Asa Cendekia,18277707,18607015,3617965,16,Pendidikan & Pelatihan,1,329308,0,"Jl. Pelaku Usaha No. 158, Semarang",0,1,6,1,77492,163
2025-06-25,Rumah Kita,5855300,9167660,2111863,10,Properti & Kontraktor,1,3312360,0,"Jl. Pelaku Usaha No. 159, Yogyakarta",0,0,7,1,890182,5586
2025-06-25,Langit Busana,11718823,16028887,3043028,10,Fashion & Gaya Hidup,1,4310064,0,"Jl. Pelaku Usaha No. 160, Semarang",0,1,2,1,1176515,9392
2025-06-25,Karya Warna,11055246,10219916,2410805,8,Kerajinan & Produk Lokal,0,0,835330,"Jl. Pelaku Usaha No. 161, Yogyakarta",0,1,3,0,-8490,8779
2025-06-25,IdeLokal,16022881,11106722,1855235,8,Kreatif & Desain,0,0,4916159,"Jl. Pelaku Usaha No. 162, Makassar",1,0,5,1,-80108,140657
2025-06-25,Mitra Langit,16487248,24552577,4406618,9,Travel & Pariwisata,1,8065329,0,"Jl. Pelaku Usaha No. 163, Yogyakarta",0,1,9,0,2220448,22395
2025-06-25,Bentuk Cerita,5592246,1446533,3222851,19,Kreatif & Desain,0,0,4145713,"Jl. Pelaku Usaha No. 164, Makassar",1,0,5,0,-66021,114132
2025-06-25,Data Cerah,9718830,16334843,2487844,1,Digital & Teknologi,1,6616013,0,"Jl. Pelaku Usaha No. 165, Makassar",1,0,0,0,1841167,17931
2025-06-25,Langkah Loka,7700103,5834092,1938421,9,Travel & Pariwisata,0,0,1866011,"Jl. Pelaku Usaha No. 166, Yogyakarta",0,1,9,0,-26241,41873
2025-06-25,Rancak Raya,17350152,21753746,3046013,10,Fashion & Gaya Hidup,1,4403594,0,"Jl. Pelaku Usaha No. 167, Surabaya",0,1,2,1,1200479,9574
2025-06-25,Langit Busana,18666432,28182689,2228420,10,Fashion & Gaya Hidup,1,9516257,0,"Jl. Pelaku Usaha No. 168, Yogyakarta",0,1,2,1,2619157,27477
2025-06-25,Langit Busana,11896348,10487190,4637575,10,Fashion & Gaya Hidup,0,0,1409158,"Jl. Pelaku Usaha No. 169, Yogyakarta",0,1,2,1,-18413,24916
2025-06-25,Langkah Loka,13165040,18353208,4339281,8,Travel & Pariwisata,1,5188168,0,"Jl. Pelaku Usaha No. 170, Jakarta",0,0,9,0,1420187,12296
2025-06-25,Studio Karsa,3291914,8285986,529343,6,Kreatif & Desain,1,4994072,0,"Jl. Pelaku Usaha No. 171, Surabaya",1,1,5,0,1355244,12563
2025-06-25,Jejak Digital,3011113,-1347778,2042550,4,Digital & Teknologi,0,0,4358891,"Jl. Pelaku Usaha No. 172, Makassar",1,1,0,1,-67168,123100
2025-06-25,Lahan Asa,19646419,24670246,2991031,11,Properti & Kontraktor,1,5023827,0,"Jl. Pelaku Usaha No. 173, Bandung",0,0,7,1,1360489,11521
2025-06-25,Pelita Cita,13197816,22113352,945212,15,Pendidikan & Pelatihan,1,8915536,0,"Jl. Pelaku Usaha No. 174, Makassar",0,1,6,1,2439000,25286
2025-06-25,Mitra Langit,5891346,9274180,3578955,9,Travel & Pariwisata,1,3382834,0,"Jl. Pelaku Usaha No. 175, Makassar",0,1,9,0,904496,6127
2025-06-25,Karya Warna,3189195,7223446,2314348,9,Kerajinan & Produk Lokal,1,4034251,0,"Jl. Pelaku Usaha No. 176, Surabaya",0,0,3,1,1101204,8420
2025-06-25,Karya Warna,19395068,18511730,1241710,11,Kerajinan & Produk Lokal,0,0,883338,"Jl. Pelaku Usaha No. 177, Semarang",0,1,3,0,-8762,9493
2025-06-25,Bangun Cerita,15769801,13277336,2591273,11,Properti & Kontraktor,0,0,2492465,"Jl. Pelaku Usaha No. 178, Semarang",0,1,7,1,-35869,59705
2025-06-25,Langkah Cerah,5588244,4953568,1829520,9,Pendidikan & Pelatihan,0,0,634676,"Jl. Pelaku Usaha No. 179, Medan",0,0,6,1,-3373,3165
2025-06-25,Bimbingan Cerita,13747075,8827532,2068233,8,Pendidikan & Pelatihan,0,0,4919543,"Jl. Pelaku Usaha No. 180, Makassar",0,1,6,1,-76317,138466
2025-06-25,Kriya Kita,10628122,8408235,3793875,9,Kerajinan & Produk Lokal,0,0,2219887,"Jl. Pelaku Usaha No. 181, Bandung",0,1,3,1,-31702,51607
2025-06-25,IdeLokal,14719023,15188500,3743810,19,Kreatif & Desain,1,469477,0,"Jl. Pelaku Usaha No. 182, Makassar",1,0,5,0,102595,313
2025-06-25,Jalan Jelajah,15653773,21423709,2585141,10,Travel & Pariwisata,1,5769936,0,"Jl. Pelaku Usaha No. 183, Surabaya",0,1,9,0,1571433,14323
2025-06-25,Harga Loka,18722268,14168363,1653847,8,Retail & Toko Serba Ada,0,0,4553905,"Jl. Pelaku Usaha No. 184, Semarang",0,1,8,1,-69223,125413
2025-06-25,Jajan Jadoel,1844720,258318,1269750,9,F&B,0,0,1586402,"Jl. Pelaku Usaha No. 185, Surabaya",0,1,1,1,-21665,35782
2025-06-25,Loka Bambu,17182470,20547713,708389,8,Kerajinan & Produk Lokal,1,3365243,0,"Jl. Pelaku Usaha No. 186, Medan",0,0,3,0,902381,5640
2025-06-25,Kelas Rakyat,7749754,11447750,3413383,13,Pendidikan & Pelatihan,1,3697996,0,"Jl. Pelaku Usaha No. 187, Makassar",0,1,6,1,994357,7158
2025-06-25,Citra Akar,4697678,11970640,2703865,1,Kreatif & Desain,1,7272962,0,"Jl. Pelaku Usaha No. 188, Bandung",1,1,5,0,2025755,20376
2025-06-25,Jejak Digital,19131410,22904823,2400602,1,Digital & Teknologi,1,3773413,0,"Jl. Pelaku Usaha No. 189, Surabaya",1,1,0,0,1021793,8210
2025-06-25,Langkah Loka,19939567,22161826,1890025,8,Travel & Pariwisata,1,2222259,0,"Jl. Pelaku Usaha No. 190, Bandung",0,0,9,0,570520,1902
2025-06-25,Rupa Sejiwa,8223182,13699960,821006,9,Kesehatan & Kecantikan,1,5476778,0,"Jl. Pelaku Usaha No. 191, Semarang",0,0,4,1,1495177,13460
2025-06-25,Laras Care,14701642,16503317,4510117,8,Kesehatan & Kecantikan,1,1801675,0,"Jl. Pelaku Usaha No. 192, Yogyakarta",0,0,4,0,466284,1525
2025-06-25,Langgananku,11949694,9088794,3135730,10,Retail & Toko Serba Ada,0,0,2860900,"Jl. Pelaku Usaha No. 193, Semarang",0,1,8,1,-42270,71647
2025-06-25,Rumah Kita,1230151,7362374,509891,11,Properti & Kontraktor,1,6132223,0,"Jl. Pelaku Usaha No. 194, Bandung",0,0,7,1,1670879,15871
2025-06-25,Toko PastiAda,12738790,19792242,1495505,8,Retail & Toko Serba Ada,1,7053452,0,"Jl. Pelaku Usaha No. 195, Jakarta",0,0,8,1,1928292,18852
2025-06-25,Pelita Cita,6575610,5853754,4842093,18,Pendidikan & Pelatihan,0,0,721856,"Jl. Pelaku Usaha No. 196, Bandung",0,1,6,0,-5971,5638
2025-06-25,Data Cerah,13369980,17261099,1853027,20,Digital & Teknologi,1,3891119,0,"Jl. Pelaku Usaha No. 197, Yogyakarta",1,1,0,0,1038868,8328
2025-06-25,Bangun Cerita,7086190,11253834,2498014,10,Properti & Kontraktor,1,4167644,0,"Jl. Pelaku Usaha No. 198, Semarang",0,1,7,1,1127024,8847
2025-06-25,Belanja Pintar,14261291,19133663,4009243,10,Retail & Toko Serba Ada,1,4872372,0,"Jl. Pelaku Usaha No. 199, Yogyakarta",0,1,8,1,1326037,11205
2025-06-25,Langkah Loka,6315826,10897968,1682499,10,Travel & Pariwisata,1,4582142,0,"Jl. Pelaku Usaha No. 200, Jakarta",0,1,9,0,1238239,10268
2025-06-11,NusaTrip,15232925,20990033,3782749,8,Travel & Pariwisata,1,5757108,0,"Jl. Pelaku Usaha No. 201, Semarang",0,0,9,0,1576264,14268
2025-06-11,Karya Warna,3993776,11533777,4733073,9,Kerajinan & Produk Lokal,1,7540001,0,"Jl. Pelaku Usaha No. 202, Medan",0,1,3,1,2092318,21030
2025-06-11,Toko PastiAda,4096480,11596845,4488786,10,Retail & Toko Serba Ada,1,7500365,0,"Jl. Pelaku Usaha No. 203, Semarang",0,1,8,1,2072548,20740
2025-06-11,NusaCloud,7188759,16086274,1962515,8,Digital & Teknologi,1,8897515,0,"Jl. Pelaku Usaha No. 204, Jakarta",1,0,0,1,2460895,25802
2025-06-11,NusaTrip,2591712,11525459,3478069,8,Travel & Pariwisata,1,8933747,0,"Jl. Pelaku Usaha No. 205, Surabaya",0,1,9,0,2469909,25745
2025-06-11,Kriya Kita,18078365,22497879,4018709,10,Kerajinan & Produk Lokal,1,4419514,0,"Jl. Pelaku Usaha No. 206, Jakarta",0,1,3,1,1204116,9620
2025-06-11,Koding Karya,18118970,27582701,822891,16,Digital & Teknologi,1,9463731,0,"Jl. Pelaku Usaha No. 207, Yogyakarta",1,1,0,1,2599050,27388
2025-06-11,Bimbingan Cerita,17104712,19062905,1443526,3,Pendidikan & Pelatihan,1,1958193,0,"Jl. Pelaku Usaha No. 208, Medan",0,1,6,1,497930,1677
2025-06-11,Hijab Pelita,4071406,8620744,851791,10,Fashion & Gaya Hidup,1,4549338,0,"Jl. Pelaku Usaha No. 209, Makassar",0,1,2,1,1238580,10475
2025-06-11,Bentuk Cerita,5205165,11296261,1841929,13,Kreatif & Desain,1,6091096,0,"Jl. Pelaku Usaha No. 210, Jakarta",1,1,5,0,1663411,16121
2025-06-11,Belanja Pintar,15253596,12873169,3022648,10,Retail & Toko Serba Ada,0,0,2380427,"Jl. Pelaku Usaha No. 211, Makassar",0,0,8,1,-33909,54823
2025-06-11,BitNusa,13077488,10811506,2025794,8,Digital & Teknologi,0,0,2265982,"Jl. Pelaku Usaha No. 212, Surabaya",1,1,0,1,-33180,54499
2025-06-11,Langgananku,9300805,17203240,4244359,8,Retail & Toko Serba Ada,1,7902435,0,"Jl. Pelaku Usaha No. 213, Medan",0,1,8,1,2183292,22039
2025-06-11,Sentra Loka,4364753,4820576,3535286,10,Kerajinan & Produk Lokal,1,455823,0,"Jl. Pelaku Usaha No. 214, Makassar",0,1,3,1,109809,314
2025-06-11,Teh & Cerita,18271414,16760417,1490628,12,F&B,0,0,1510997,"Jl. Pelaku Usaha No. 215, Bandung",0,1,1,1,-19250,29653
2025-06-11,Citra Akar,11108000,19262217,1814983,6,Kreatif & Desain,1,8154217,0,"Jl. Pelaku Usaha No. 216, Jakarta",1,1,5,0,2257149,23102
2025-06-11,Bimbingan Cerita,10770062,17511062,2797923,9,Pendidikan & Pelatihan,1,6741000,0,"Jl. Pelaku Usaha No. 217, Semarang",0,1,6,1,1856167,17941
2025-06-11,Sehat Sentosa,12701720,12965172,1400891,8,Kesehatan & Kecantikan,1,263452,0,"Jl. Pelaku Usaha No. 218, Medan",0,1,4,0,64431,146
2025-06-11,Jejak Digital,18845801,17471771,1546463,6,Digital & Teknologi,0,0,1374030,"Jl. Pelaku Usaha No. 219, Surabaya",1,0,0,1,-19689,24887
2025-06-11,Dapur Loka,4537826,12341471,1639000,9,F&B,1,7803645,0,"Jl. Pelaku Usaha No. 220, Makassar",0,1,1,1,2157115,21882
2025-06-11,IdeLokal,17267819,12879172,764589,6,Kreatif & Desain,0,0,4388647,"Jl. Pelaku Usaha No. 221, Surabaya",1,1,5,0,-66831,121661
2025-06-11,Jalan Jelajah,4687140,534600,2665142,9,Travel & Pariwisata,0,0,4152540,"Jl. Pelaku Usaha No. 222, Surabaya",0,1,9,0,-63919,114555
2025-06-11,Lini Rupa,15200597,21966403,4617363,8,Fashion & Gaya Hidup,1,6765806,0,"Jl. Pelaku Usaha No. 223, Makassar",0,0,2,1,1863556,18047
2025-06-11,Koding Karya,1384270,8641087,2852659,13,Digital & Teknologi,1,7256817,0,"Jl. Pelaku Usaha No. 224, Semarang",1,0,0,1,2004807,20170
2025-06-11,Langkah Cerah,19221236,20960787,4904902,7,Pendidikan & Pelatihan,1,1739551,0,"Jl. Pelaku Usaha No. 225, Medan",0,0,6,1,445947,1446
2025-06-11,Dapur Loka,14508978,18424081,3662237,8,F&B,1,3915103,0,"Jl. Pelaku Usaha No. 226, Medan",0,1,1,1,1068355,7999
2025-06-11,Bangun Cerita,16364727,19507155,516540,8,Properti & Kontraktor,1,3142428,0,"Jl. Pelaku Usaha No. 227, Yogyakarta",0,1,7,1,829139,4981
2025-06-11,Belanja Pintar,12560727,22149387,4558317,8,Retail & Toko Serba Ada,1,9588660,0,"Jl. Pelaku Usaha No. 228, Jakarta",0,0,8,1,2639088,27795
2025-06-11,Bentuk Cerita,14970559,15182953,3356558,19,Kreatif & Desain,1,212394,0,"Jl. Pelaku Usaha No. 229, Semarang",1,1,5,0,60752,230
2025-06-11,Tata Griya,5868840,13182514,4299555,11,Properti & Kontraktor,1,7313674,0,"Jl. Pelaku Usaha No. 230, Medan",0,0,7,1,2009605,19995
2025-06-11,Rasa Pagi,18924152,27553240,4965960,8,F&B,1,8629088,0,"Jl. Pelaku Usaha No. 231, Jakarta",0,0,1,1,2378223,24484
2025-06-11,Tata Griya,4517336,6694498,3255287,11,Properti & Kontraktor,1,2177162,0,"Jl. Pelaku Usaha No. 232, Semarang",0,1,7,1,562976,2097
2025-06-11,Bangun Cerita,12416620,20829634,4246695,11,Properti & Kontraktor,1,8413014,0,"Jl. Pelaku Usaha No. 233, Bandung",0,1,7,1,2317555,23715
2025-06-11,RumaRaya,15010746,18870677,4774413,10,Retail & Toko Serba Ada,1,3859931,0,"Jl. Pelaku Usaha No. 234, Surabaya",0,0,8,1,1040994,7466
2025-06-11,NusaCloud,14541297,13573472,3975554,4,Digital & Teknologi,0,0,967825,"Jl. Pelaku Usaha No. 235, Surabaya",1,1,0,1,-12135,12442
2025-06-11,BitNusa,13392035,18643407,4571830,17,Digital & Teknologi,1,5251372,0,"Jl. Pelaku Usaha No. 236, Surabaya",1,0,0,1,1418971,12847
2025-06-11,Citra Akar,17887531,16388842,1273304,3,Kreatif & Desain,0,0,1498689,"Jl. Pelaku Usaha No. 237, Medan",1,1,5,0,-21526,29863
2025-06-11,Tata Griya,4586284,6046037,2664603,10,Properti & Kontraktor,1,1459753,0,"Jl. Pelaku Usaha No. 238, Yogyakarta",0,1,7,1,357405,1169
2025-06-11,IdeLokal,8816415,12104246,2724188,3,Kreatif & Desain,1,3287831,0,"Jl. Pelaku Usaha No. 239, Medan",1,0,5,0,886223,5942
2025-06-11,Kelas Rakyat,16381676,26114120,2379212,1,Pendidikan & Pelatihan,1,9732444,0,"Jl. Pelaku Usaha No. 240, Bandung",0,0,6,0,2684766,28299
2025-06-11,Citra Akar,4126074,7436582,3766178,3,Kreatif & Desain,1,3310508,0,"Jl. Pelaku Usaha No. 241, Makassar",1,1,5,0,891454,6865
2025-06-11,Pelita Cita,9878378,13558372,4162383,12,Pendidikan & Pelatihan,1,3679994,0,"Jl. Pelaku Usaha No. 242, Yogyakarta",0,0,6,1,993595,6905
2025-06-11,Koding Karya,18705977,13846707,755471,16,Digital & Teknologi,0,0,4859270,"Jl. Pelaku Usaha No. 243, Bandung",1,1,0,1,-77945,139088
2025-06-11,Jejak Digital,15958769,18704379,956169,20,Digital & Teknologi,1,2745610,0,"Jl. Pelaku Usaha No. 244, Medan",1,0,0,0,707222,3691
2025-06-11,Rumah Kita,2838953,6893368,4522890,10,Properti & Kontraktor,1,4054415,0,"Jl. Pelaku Usaha No. 245, Medan",0,1,7,1,1100982,8611
2025-06-11,Rancak Raya,12433835,18260908,4403885,9,Fashion & Gaya Hidup,1,5827073,0,"Jl. Pelaku Usaha No. 246, Bandung",0,0,2,1,1605694,14778
2025-06-11,Rancak Raya,5236611,3228108,3025124,8,Fashion & Gaya Hidup,0,0,2008503,"Jl. Pelaku Usaha No. 247, Medan",0,1,2,1,-28513,46848
2025-06-11,Rancak Raya,13364077,17611683,3455949,9,Fashion & Gaya Hidup,1,4247606,0,"Jl. Pelaku Usaha No. 248, Jakarta",0,0,2,1,1160262,9043
2025-06-11,Jejak Digital,3686424,2954638,977391,12,Digital & Teknologi,0,0,731786,"Jl. Pelaku Usaha No. 249, Bandung",1,0,0,1,-8808,8920
2025-06-11,Jalan Jelajah,3342433,10429912,4877119,8,Travel & Pariwisata,1,7087479,0,"Jl. Pelaku Usaha No. 250, Jakarta",0,0,9,0,1953898,19293
2025-06-11,Harga Loka,2840307,9414713,771397,9,Retail & Toko Serba Ada,1,6574406,0,"Jl. Pelaku Usaha No. 251, Jakarta",0,0,8,1,1798099,17385
2025-06-11,Sentra Loka,9802507,7187291,883489,12,Kerajinan & Produk Lokal,0,0,2615216,"Jl. Pelaku Usaha No. 252, Makassar",0,1,3,0,-37983,66825
2025-06-11,IdeLokal,14050431,22072325,2634828,9,Kreatif & Desain,1,8021894,0,"Jl. Pelaku Usaha No. 253, Medan",1,1,5,1,2215145,22546
2025-06-11,Jalan Jelajah,3218497,7679349,3032660,10,Travel & Pariwisata,1,4460852,0,"Jl. Pelaku Usaha No. 254, Jakarta",0,1,9,0,1210106,9952
2025-06-11,Studio Karsa,18431142,15457765,1229932,8,Kreatif & Desain,0,0,2973377,"Jl. Pelaku Usaha No. 255, Medan",1,0,5,1,-45899,76256
2025-06-11,Harga Loka,11661916,19692827,1432939,10,Retail & Toko Serba Ada,1,8030911,0,"Jl. Pelaku Usaha No. 256, Bandung",0,0,8,1,2195350,22246
2025-06-11,Data Cerah,15530127,19120181,2636159,18,Digital & Teknologi,1,3590054,0,"Jl. Pelaku Usaha No. 257, Makassar",1,0,0,1,948448,6747
2025-06-11,Rumah Kita,15385144,10676111,2055102,9,Properti & Kontraktor,0,0,4709033,"Jl. Pelaku Usaha No. 258, Makassar",0,1,7,1,-72253,130928
2025-06-11,NusaCloud,11590984,8290289,1973257,5,Digital & Teknologi,0,0,3300695,"Jl. Pelaku Usaha No. 259, Makassar",1,1,0,1,-49535,87705
2025-06-11,Rumah Kita,11162684,7373269,2986448,10,Properti & Kontraktor,0,0,3789415,"Jl. Pelaku Usaha No. 260, Medan",0,1,7,1,-57442,101584
2025-06-11,CantikNusa,19250330,27852062,2794705,9,Kesehatan & Kecantikan,1,8601732,0,"Jl. Pelaku Usaha No. 261, Medan",0,1,4,1,2367283,24264
2025-06-11,BitNusa,6219600,12934333,3932430,16,Digital & Teknologi,1,6714733,0,"Jl. Pelaku Usaha No. 262, Medan",1,1,0,1,1850803,18302
2025-06-11,IdeLokal,9597203,14524791,1596936,15,Kreatif & Desain,1,4927588,0,"Jl. Pelaku Usaha No. 263, Medan",1,0,5,0,1319803,11520
2025-06-11,Dapur Loka,15677074,17963047,2700203,10,F&B,1,2285973,0,"Jl. Pelaku Usaha No. 264, Makassar",0,1,1,1,598013,2255
2025-06-11,Klinik Asa,9202744,9873014,1876511,10,Kesehatan & Kecantikan,1,670270,0,"Jl. Pelaku Usaha No. 265, Yogyakarta",0,1,4,0,148284,417
2025-06-11,Bentuk Cerita,10653025,9163006,4958594,14,Kreatif & Desain,0,0,1490019,"Jl. Pelaku Usaha No. 266, Makassar",1,0,5,0,-21499,25868
2025-06-11,IdeLokal,5728014,7939693,831699,15,Kreatif & Desain,1,2211679,0,"Jl. Pelaku Usaha No. 267, Makassar",1,0,5,0,564354,2163
2025-06-11,Langkah Cerah,5582030,4574583,2835252,20,Pendidikan & Pelatihan,0,0,1007447,"Jl. Pelaku Usaha No. 268, Surabaya",0,0,6,0,-12356,13676
2025-06-11,Jalan Jelajah,19661468,14890730,963210,10,Travel & Pariwisata,0,0,4770738,"Jl. Pelaku Usaha No. 269, Makassar",0,1,9,0,-73120,132812
2025-06-11,Langkah Loka,18662479,28306674,1489371,10,Travel & Pariwisata,1,9644195,0,"Jl. Pelaku Usaha No. 270, Surabaya",0,1,9,0,2644284,27724
2025-06-11,Bimbingan Cerita,18285654,13691485,2829444,8,Pendidikan & Pelatihan,0,0,4594169,"Jl. Pelaku Usaha No. 271, Bandung",0,1,6,1,-69969,126011
2025-06-11,Kriya Kita,13058806,18881237,4387127,10,Kerajinan & Produk Lokal,1,5822431,0,"Jl. Pelaku Usaha No. 272, Yogyakarta",0,0,3,1,1600920,14703
2025-06-11,Asa Cendekia,9110650,11581728,2844024,15,Pendidikan & Pelatihan,1,2471078,0,"Jl. Pelaku Usaha No. 273, Semarang",0,0,6,1,643374,2548
2025-06-11,Jejak Digital,7962472,16342996,4327178,16,Digital & Teknologi,1,8380524,0,"Jl. Pelaku Usaha No. 274, Jakarta",1,1,0,1,2317519,23989
2025-06-11,Tata Griya,11905995,17902678,2365549,9,Properti & Kontraktor,1,5996683,0,"Jl. Pelaku Usaha No. 275, Semarang",0,0,7,1,1639342,15205
2025-06-11,Harga Loka,3120224,10466321,3283057,9,Retail & Toko Serba Ada,1,7346097,0,"Jl. Pelaku Usaha No. 276, Makassar",0,0,8,1,2020104,20150
2025-06-11,Mitra Langit,13863131,14595928,2913279,8,Travel & Pariwisata,1,732797,0,"Jl. Pelaku Usaha No. 277, Makassar",0,0,9,0,164876,433
2025-06-11,Koding Karya,19400245,21458725,2214596,19,Digital & Teknologi,1,2058480,0,"Jl. Pelaku Usaha No. 278, Medan",1,1,0,1,520763,2049
2025-06-11,Bangun Cerita,14981549,24923081,1612787,11,Properti & Kontraktor,1,9941532,0,"Jl. Pelaku Usaha No. 279, Bandung",0,1,7,1,2729984,28886
2025-06-11,Warna Rasa,3948790,3399161,1954318,14,Kreatif & Desain,0,0,549629,"Jl. Pelaku Usaha No. 280, Semarang",1,0,5,0,-4046,3765
2025-06-11,Rancang Sejahtera,14358835,20640230,2193239,8,Properti & Kontraktor,1,6281395,0,"Jl. Pelaku Usaha No. 281, Bandung",0,1,7,1,1722416,16232
2025-06-11,Pelita Cita,4933208,5853916,1220496,6,Pendidikan & Pelatihan,1,920708,0,"Jl. Pelaku Usaha No. 282, Medan",0,1,6,1,209726,646
2025-06-11,Bumi Perca,14774610,20455114,3799658,9,Fashion & Gaya Hidup,1,5680504,0,"Jl. Pelaku Usaha No. 283, Makassar",0,1,2,1,1562173,14261
2025-06-11,Data Cerah,3163061,5956426,1791439,7,Digital & Teknologi,1,2793365,0,"Jl. Pelaku Usaha No. 284, Makassar",1,1,0,1,745857,5239
2025-06-11,Dapur Loka,19834328,23836141,793843,8,F&B,1,4001813,0,"Jl. Pelaku Usaha No. 285, Makassar",0,1,1,1,1080280,8182
2025-06-11,Asa Cendekia,12968311,21113949,3609814,12,Pendidikan & Pelatihan,1,8145638,0,"Jl. Pelaku Usaha No. 286, Jakarta",0,1,6,1,2240424,22755
2025-06-11,Karya Warna,15069627,24266328,4610241,11,Kerajinan & Produk Lokal,1,9196701,0,"Jl. Pelaku Usaha No. 287, Yogyakarta",0,1,3,0,2537946,26492
2025-06-11,NusaTrip,1935434,4544543,2680048,10,Travel & Pariwisata,1,2609109,0,"Jl. Pelaku Usaha No. 288, Medan",0,0,9,0,691825,3207
2025-06-11,Langgananku,2876349,8019323,4611691,9,Retail & Toko Serba Ada,1,5142974,0,"Jl. Pelaku Usaha No. 289, Bandung",0,0,8,1,1414885,12397
2025-06-11,Loka Bambu,6861109,11827179,3605650,12,Kerajinan & Produk Lokal,1,4966070,0,"Jl. Pelaku Usaha No. 290, Bandung",0,0,3,0,1360082,11711
2025-06-11,Langit Busana,4580014,11372628,1486739,8,Fashion & Gaya Hidup,1,6792614,0,"Jl. Pelaku Usaha No. 291, Semarang",0,0,2,1,1869009,18290
2025-06-11,IdeLokal,12463691,10277967,4907631,19,Kreatif & Desain,0,0,2185724,"Jl. Pelaku Usaha No. 292, Jakarta",1,1,5,0,-31479,47785
2025-06-11,Rancak Raya,5822209,4548790,953131,9,Fashion & Gaya Hidup,0,0,1273419,"Jl. Pelaku Usaha No. 293, Bandung",0,1,2,1,-16258,25154
2025-06-11,Bangun Cerita,3000126,6910241,3627735,8,Properti & Kontraktor,1,3910115,0,"Jl. Pelaku Usaha No. 294, Makassar",0,0,7,1,1065845,7926
2025-06-11,RumaRaya,17384673,25955872,2977606,8,Retail & Toko Serba Ada,1,8571199,0,"Jl. Pelaku Usaha No. 295, Semarang",0,1,8,1,2358193,24128
2025-06-11,Bentuk Cerita,2529200,7492474,3574716,9,Kreatif & Desain,1,4963274,0,"Jl. Pelaku Usaha No. 296, Makassar",1,0,5,1,1352845,11970
2025-06-11,Asa Cendekia,18075170,21209810,987547,16,Pendidikan & Pelatihan,1,3134640,0,"Jl. Pelaku Usaha No. 297, Yogyakarta",0,0,6,1,820764,4564
2025-06-11,Rupa Sejiwa,5294684,10052441,1014640,10,Kesehatan & Kecantikan,1,4757757,0,"Jl. Pelaku Usaha No. 298, Makassar",0,0,4,0,1296454,10919
2025-06-11,Langkah Loka,2502306,4215087,2540443,9,Travel & Pariwisata,1,1712781,0,"Jl. Pelaku Usaha No. 299, Makassar",0,1,9,0,427518,1438
2025-06-11,Asa Cendekia,3124016,8989369,763295,3,Pendidikan & Pelatihan,1,5865353,0,"Jl. Pelaku Usaha No. 300, Jakarta",0,0,6,1,1615953,15014
2025-05-28,Bumi Perca,12301989,15919097,4483188,10,Fashion & Gaya Hidup,1,3617108,0,"Jl. Pelaku Usaha No. 301, Medan",0,1,2,1,981836,6944
2025-05-28,Mitra Langit,4041533,3857559,747410,9,Travel & Pariwisata,0,0,183974,"Jl. Pelaku Usaha No. 302, Surabaya",0,1,9,0,5197,73
2025-05-28,Bangun Cerita,5168570,9889859,3736363,12,Properti & Kontraktor,1,4721289,0,"Jl. Pelaku Usaha No. 303, Bandung",0,0,7,1,1287090,10757
2025-05-28,Jejak Digital,9619710,4933044,3627702,20,Digital & Teknologi,0,0,4686666,"Jl. Pelaku Usaha No. 304, Medan",1,1,0,0,-74970,131907
2025-05-28,Kelas Rakyat,11779989,13550738,2695296,18,Pendidikan & Pelatihan,1,1770749,0,"Jl. Pelaku Usaha No. 305, Surabaya",0,0,6,0,436640,1408
2025-05-28,Pelita Cita,4665176,11247538,1299265,8,Pendidikan & Pelatihan,1,6582362,0,"Jl. Pelaku Usaha No. 306, Semarang",0,0,6,1,1805214,17452
2025-05-28,Toko PastiAda,17601438,14453678,1467061,9,Retail & Toko Serba Ada,0,0,3147760,"Jl. Pelaku Usaha No. 307, Yogyakarta",0,1,8,1,-46329,81081
2025-05-28,BitNusa,4587002,12426509,3541919,20,Digital & Teknologi,1,7839507,0,"Jl. Pelaku Usaha No. 308, Semarang",1,1,0,0,2158917,22110
2025-05-28,Asa Cendekia,11679317,19489224,4430390,19,Pendidikan & Pelatihan,1,7809907,0,"Jl. Pelaku Usaha No. 309, Semarang",0,1,6,0,2137763,21522
2025-05-28,Tamasya Cerah,1335800,10107318,1750941,10,Travel & Pariwisata,1,8771518,0,"Jl. Pelaku Usaha No. 310, Makassar",0,1,9,0,2416718,25115
2025-05-28,Klinik Asa,12545250,12587046,1031654,8,Kesehatan & Kecantikan,1,41796,0,"Jl. Pelaku Usaha No. 311, Semarang",0,0,4,0,41964,79
2025-05-28,Koding Karya,3833672,516423,2954435,6,Digital & Teknologi,0,0,3317249,"Jl. Pelaku Usaha No. 312, Surabaya",1,0,0,1,-51831,88915
2025-05-28,Karya Warna,3837668,868695,4985851,12,Kerajinan & Produk Lokal,0,0,2968973,"Jl. Pelaku Usaha No. 313, Yogyakarta",0,1,3,0,-44652,75706
2025-05-28,Bumi Perca,2505966,11709793,2933852,10,Fashion & Gaya Hidup,1,9203827,0,"Jl. Pelaku Usaha No. 314, Semarang",0,0,2,1,2538015,26757
