tanggal,namaBisnis,modal,pemasukan,pengeluaran,jamOperasional,jenisBisnis,status,keuntungan,kerugian,bisnisAddress,isDigital,hasWebsite
2025-07-24,Citra Akar,7714119.4,16095291.74,1511412.92,18,Kreatif & Desain,1,8381172.34,0.0,"Jl. Pelaku Usaha No. 158, Bandar Lampung",True,True
2025-07-24,Data Cerah,15903333.01,21914761.76,3857970.37,2,Digital & Teknologi,1,6011428.75,0.0,"Jl. Pelaku Usaha No. 159, Yogyakarta",True,True
2025-07-24,Rupa Nusantara,12282211.91,17065101.67,3790455.18,9,Kerajinan & Produk Lokal,1,4782889.76,0.0,"Jl. Pelaku Usaha No. 160, Cimahi",False,False
2025-07-24,Pelita Cita,14371751.23,15204052.16,4194756.88,16,Pendidikan & Pelatihan,1,832300.93,0.0,"Jl. Pelaku Usaha No. 161, Semarang",False,False
2025-07-24,Rumah Kita,11387286.51,11200147.2,3505952.97,11,Properti & Kontraktor,0,0.0,187139.31,"Jl. Pelaku Usaha No. 162, Pekanbaru",False,False
2025-07-24,Data Cerah,17270127.74,14812990.05,2817394.41,8,Digital & Teknologi,0,0.0,2457137.69,"Jl. Pelaku Usaha No. 163, Binjai",True,False
2025-07-24,Kelas Rakyat,14069188.4,9474464.24,4388645.61,19,Pendidikan & Pelatihan,0,0.0,4594724.16,"Jl. Pelaku Usaha No. 164, Malang",False,True
2025-07-24,Bentuk Cerita,13713281.02,13128381.7,1497014.33,14,Kreatif & Desain,0,0.0,584899.32,"Jl. Pelaku Usaha No. 165, Salatiga",True,True
2025-07-24,Citra Akar,16901816.92,15310010.54,3286636.01,10,Kreatif & Desain,0,0.0,1591806.38,"Jl. Pelaku Usaha No. 166, Binjai",True,True
2025-07-24,Koding Karya,8980069.07,15274984.4,2430613.25,5,Digital & Teknologi,1,6294915.33,0.0,"Jl. Pelaku Usaha No. 167, Surabaya",True,True
2025-07-24,Studio Karsa,2918929.4,2231824.67,2003911.1,11,Kreatif & Desain,0,0.0,687104.73,"Jl. Pelaku Usaha No. 168, Pontianak",True,False
2025-07-24,Rasa Pagi,9506589.01,11793490.82,2182543.76,11,F&B,1,2286901.81,0.0,"Jl. Pelaku Usaha No. 169, Tangerang Selatan",False,False
2025-07-24,Pelita Cita,6529355.26,11777049.76,1891044.07,6,Pendidikan & Pelatihan,1,5247694.5,0.0,"Jl. Pelaku Usaha No. 170, Probolinggo",False,True
2025-07-24,Citra Akar,18544898.77,18277032.56,1907975.51,16,Kreatif & Desain,0,0.0,267866.21,"Jl. Pelaku Usaha No. 171, Jakarta Pusat",True,False
2025-07-24,IdeLokal,6273392.55,2055826.01,4228915.69,14,Kreatif & Desain,0,0.0,4217566.54,"Jl. Pelaku Usaha No. 172, Palu",True,False
2025-07-24,Warna Rasa,3131810.58,10150889.6,2842208.74,7,Kreatif & Desain,1,7019079.02,0.0,"Jl. Pelaku Usaha No. 173, Medan",True,False
2025-07-24,Langit Busana,8151913.75,7611710.67,3682475.27,8,Fashion & Gaya Hidup,0,0.0,540203.08,"Jl. Pelaku Usaha No. 174, Denpasar",False,False
2025-07-24,Dapur Loka,11616014.38,6729070.03,3889252.04,12,F&B,0,0.0,4886944.35,"Jl. Pelaku Usaha No. 175, Serang",False,False
2025-07-24,Rupa Nusantara,1419803.03,-2780202.04,4824014.87,12,Kerajinan & Produk Lokal,0,0.0,4200005.07,"Jl. Pelaku Usaha No. 176, Banda Aceh",False,True
2025-07-24,Bentuk Cerita,16408139.23,24462883.62,1795560.42,1,Kreatif & Desain,1,8054744.39,0.0,"Jl. Pelaku Usaha No. 177, Balikpapan",True,False
2025-07-24,Belanja Pintar,10913237.68,13273594.23,4159389.23,8,Retail & Toko Serba Ada,1,2360356.55,0.0,"Jl. Pelaku Usaha No. 178, Ambon",False,False
2025-07-24,Karya Warna,12003229.55,19932050.39,3509289.04,9,Kerajinan & Produk Lokal,1,7928820.84,0.0,"Jl. Pelaku Usaha No. 179, Jakarta Utara",False,False
2025-07-24,NusaCloud,6777711.52,5880451.96,2947090.79,3,Digital & Teknologi,0,0.0,897259.56,"Jl. Pelaku Usaha No. 180, Ambon",True,False
2025-07-24,RumaRaya,16095941.62,19809387.43,3139488.79,8,Retail & Toko Serba Ada,1,3713445.81,0.0,"Jl. Pelaku Usaha No. 181, Kediri",False,True
2025-07-24,Dapur Loka,11656666.41,17332282.17,4341662.2,8,F&B,1,5675615.76,0.0,"Jl. Pelaku Usaha No. 182, Pangkalpinang",False,True
2025-07-24,Langkah Cerah,8652034.96,12052927.4,732935.39,13,Pendidikan & Pelatihan,1,3400892.44,0.0,"Jl. Pelaku Usaha No. 183, Binjai",False,False
2025-07-24,Tata Griya,9975448.74,18306459.83,1468389.82,9,Properti & Kontraktor,1,8331011.09,0.0,"Jl. Pelaku Usaha No. 184, Pekanbaru",False,True
2025-07-24,Data Cerah,17328601.44,14607404.16,2501460.06,20,Digital & Teknologi,0,0.0,2721197.28,"Jl. Pelaku Usaha No. 185, Jakarta Barat",True,True
2025-07-24,NusaCloud,16911500.12,25267367.44,4846507.44,6,Digital & Teknologi,1,8355867.32,0.0,"Jl. Pelaku Usaha No. 186, Bitung",True,True
2025-07-24,Sambal Senja,11704851.53,9144139.15,748676.1,8,F&B,0,0.0,2560712.38,"Jl. Pelaku Usaha No. 187, Banjarmasin",False,True
2025-07-24,Bumi Perca,18898933.1,18628233.29,4333571.97,8,Fashion & Gaya Hidup,0,0.0,270699.81,"Jl. Pelaku Usaha No. 188, Bandar Lampung",False,False
2025-07-24,Rumah Kita,7652266.04,7385323.12,2227404.04,10,Properti & Kontraktor,0,0.0,266942.92,"Jl. Pelaku Usaha No. 189, Serang",False,True
2025-07-24,RumaRaya,9945228.08,9860646.35,3002238.08,8,Retail & Toko Serba Ada,0,0.0,84581.73,"Jl. Pelaku Usaha No. 190, Palu",False,False
2025-07-24,Langkah Loka,6731242.43,14802450.04,4713032.83,10,Travel & Pariwisata,1,8071207.61,0.0,"Jl. Pelaku Usaha No. 191, Jakarta Timur",False,False
2025-07-24,Citra Akar,15233159.1,20490083.88,1565334.0,11,Kreatif & Desain,1,5256924.78,0.0,"Jl. Pelaku Usaha No. 192, Bekasi",True,True
2025-07-24,Hijab Pelita,18520793.53,22206390.39,2859328.74,10,Fashion & Gaya Hidup,1,3685596.86,0.0,"Jl. Pelaku Usaha No. 193, Pekalongan",False,True
2025-07-24,Dapur Loka,8566851.97,5242697.84,1477786.12,12,F&B,0,0.0,3324154.13,"Jl. Pelaku Usaha No. 194, Serang",False,True
2025-07-24,IdeLokal,10143279.64,13905582.08,644486.34,4,Kreatif & Desain,1,3762302.44,0.0,"Jl. Pelaku Usaha No. 195, Cilegon",True,True
2025-07-24,Sambal Senja,10408833.73,14486950.32,2745566.67,8,F&B,1,4078116.59,0.0,"Jl. Pelaku Usaha No. 196, Pontianak",False,False
2025-07-24,NusaTrip,15847491.78,12846122.35,3492429.72,8,Travel & Pariwisata,0,0.0,3001369.43,"Jl. Pelaku Usaha No. 197, Palu",False,True
2025-07-24,Lahan Asa,15324004.82,16765952.12,2975825.22,9,Properti & Kontraktor,1,1441947.3,0.0,"Jl. Pelaku Usaha No. 198, Yogyakarta",False,True
2025-07-24,Teh & Cerita,12128826.83,14826438.95,2034293.16,10,F&B,1,2697612.12,0.0,"Jl. Pelaku Usaha No. 199, Banjarbaru",False,False
2025-07-24,RumaRaya,10211237.4,11666945.68,3730762.63,8,Retail & Toko Serba Ada,1,1455708.28,0.0,"Jl. Pelaku Usaha No. 200, Bekasi",False,False
2025-08-07,Langgananku,16777941.16,22292325.43,3161988.61,8,Retail & Toko Serba Ada,1,5514384.27,0.0,"Jl. Pelaku Usaha No. 201, Kupang",False,True
2025-08-07,Warna Rasa,2016420.83,2415958.18,1031547.44,3,Kreatif & Desain,1,399537.35,0.0,"Jl. Pelaku Usaha No. 202, Balikpapan",True,False
2025-08-07,Studio Karsa,10440814.77,14859007.55,3039023.07,14,Kreatif & Desain,1,4418192.78,0.0,"Jl. Pelaku Usaha No. 203, Probolinggo",True,True
2025-08-07,Langit Busana,18826456.53,16795729.01,811518.83,10,Fashion & Gaya Hidup,0,0.0,2030727.52,"Jl. Pelaku Usaha No. 204, Batam",False,False
2025-08-07,Karya Warna,7108563.9,4162020.05,3574100.16,8,Kerajinan & Produk Lokal,0,0.0,2946543.85,"Jl. Pelaku Usaha No. 205, Banjarbaru",False,True
2025-08-07,Tata Griya,18898897.95,18036910.43,4168572.34,12,Properti & Kontraktor,0,0.0,861987.52,"Jl. Pelaku Usaha No. 206, Jakarta Timur",False,False
2025-08-07,Harga Loka,1445139.68,6098677.11,1619775.43,10,Retail & Toko Serba Ada,1,4653537.43,0.0,"Jl. Pelaku Usaha No. 207, Palembang",False,True
2025-08-07,Citra Akar,15675002.94,12348686.66,2687984.71,2,Kreatif & Desain,0,0.0,3326316.28,"Jl. Pelaku Usaha No. 208, Denpasar",True,False
2025-08-07,Citra Akar,17629989.1,21926514.74,3448363.05,4,Kreatif & Desain,1,4296525.64,0.0,"Jl. Pelaku Usaha No. 209, Gorontalo",True,True
2025-08-07,Pelita Cita,13657756.27,17710094.43,3934683.47,6,Pendidikan & Pelatihan,1,4052338.16,0.0,"Jl. Pelaku Usaha No. 210, Bengkulu",False,True
2025-08-07,Teh & Cerita,3125764.67,3257946.88,2496239.22,9,F&B,1,132182.21,0.0,"Jl. Pelaku Usaha No. 211, Padang Sidempuan",False,False
2025-08-07,Rasa Pagi,12333819.78,11624656.62,3608664.05,10,F&B,0,0.0,709163.16,"Jl. Pelaku Usaha No. 212, Medan",False,False
2025-08-07,Warna Rasa,12116897.07,11774756.94,3400327.78,10,Kreatif & Desain,0,0.0,342140.13,"Jl. Pelaku Usaha No. 213, Cirebon",True,True
2025-08-07,Karya Warna,4772639.22,6035911.53,1247130.89,8,Kerajinan & Produk Lokal,1,1263272.31,0.0,"Jl. Pelaku Usaha No. 214, Bandar Lampung",False,True
2025-08-07,Mitra Langit,13858890.96,9210618.67,3819639.47,9,Travel & Pariwisata,0,0.0,4648272.29,"Jl. Pelaku Usaha No. 215, Palu",False,True
2025-08-07,Bentuk Cerita,3925628.4,13274630.16,908256.12,1,Kreatif & Desain,1,9349001.76,0.0,"Jl. Pelaku Usaha No. 216, Denpasar",True,True
2025-08-07,Langkah Loka,12811219.03,10903874.4,2657068.1,10,Travel & Pariwisata,0,0.0,1907344.63,"Jl. Pelaku Usaha No. 217, Tanjungpinang",False,False
2025-08-07,Langgananku,14105722.03,16221583.44,3591567.06,8,Retail & Toko Serba Ada,1,2115861.41,0.0,"Jl. Pelaku Usaha No. 218, Bogor",False,False
2025-08-07,Belanja Pintar,1888774.4,-99627.73,4753223.03,8,Retail & Toko Serba Ada,0,0.0,1988402.13,"Jl. Pelaku Usaha No. 219, Tasikmalaya",False,True
2025-08-07,Studio Karsa,1434821.81,9055482.08,4426657.52,15,Kreatif & Desain,1,7620660.27,0.0,"Jl. Pelaku Usaha No. 220, Jakarta Pusat",True,True
2025-08-07,BitNusa,2440923.3,5159180.23,3817302.24,14,Digital & Teknologi,1,2718256.93,0.0,"Jl. Pelaku Usaha No. 221, Salatiga",True,False
2025-08-07,Tata Griya,12462945.85,11579649.81,3847614.09,9,Properti & Kontraktor,0,0.0,883296.04,"Jl. Pelaku Usaha No. 222, Tanjungpinang",False,True
2025-08-07,CantikNusa,14519169.36,13965473.01,1844393.08,9,Kesehatan & Kecantikan,0,0.0,553696.35,"Jl. Pelaku Usaha No. 223, Bengkulu",False,False
2025-08-07,Kelas Rakyat,18671365.93,25350909.32,4477773.86,1,Pendidikan & Pelatihan,1,6679543.39,0.0,"Jl. Pelaku Usaha No. 224, Sorong",False,False
2025-08-07,NusaCloud,2714223.91,7507523.5,782291.8,4,Digital & Teknologi,1,4793299.59,0.0,"Jl. Pelaku Usaha No. 225, Tegal",True,False
2025-08-07,Bangun Cerita,5296036.06,9570874.74,816839.44,9,Properti & Kontraktor,1,4274838.68,0.0,"Jl. Pelaku Usaha No. 226, Surabaya",False,False
2025-08-07,Sambal Senja,4426382.59,11633362.9,4051639.57,11,F&B,1,7206980.31,0.0,"Jl. Pelaku Usaha No. 227, Samarinda",False,False
2025-08-07,Asa Cendekia,14861900.24,24421861.27,2487892.48,17,Pendidikan & Pelatihan,1,9559961.03,0.0,"Jl. Pelaku Usaha No. 228, Jakarta Barat",False,True
2025-08-07,Jejak Digital,12437190.57,13923503.79,4734435.17,7,Digital & Teknologi,1,1486313.22,0.0,"Jl. Pelaku Usaha No. 229, Tegal",True,False
2025-08-07,Mitra Langit,1285259.27,1116689.75,4363860.26,9,Travel & Pariwisata,0,0.0,168569.52,"Jl. Pelaku Usaha No. 230, Bekasi",False,True
2025-08-07,CantikNusa,3820169.02,-98907.09,1136439.02,10,Kesehatan & Kecantikan,0,0.0,3919076.11,"Jl. Pelaku Usaha No. 231, Tegal",False,False
2025-08-07,Karya Warna,14010675.32,19007205.2,2803090.8,11,Kerajinan & Produk Lokal,1,4996529.88,0.0,"Jl. Pelaku Usaha No. 232, Jakarta Barat",False,True
2025-08-07,Jejak Digital,12386147.58,16636614.67,1028084.66,18,Digital & Teknologi,1,4250467.09,0.0,"Jl. Pelaku Usaha No. 233, Denpasar",True,False
2025-08-07,Bentuk Cerita,2044159.42,-862212.96,4636085.6,17,Kreatif & Desain,0,0.0,2906372.38,"Jl. Pelaku Usaha No. 234, Sorong",True,True
2025-08-07,Citra Akar,6135407.02,3220964.78,4202045.44,8,Kreatif & Desain,0,0.0,2914442.24,"Jl. Pelaku Usaha No. 235, Tasikmalaya",True,True
2025-08-07,NusaCloud,7695754.07,5154934.91,668686.78,9,Digital & Teknologi,0,0.0,2540819.16,"Jl. Pelaku Usaha No. 236, Bekasi",True,False
2025-08-07,Hijab Pelita,16346736.81,17094048.29,4948182.91,9,Fashion & Gaya Hidup,1,747311.48,0.0,"Jl. Pelaku Usaha No. 237, Surabaya",False,False
2025-08-07,Tamasya Cerah,1360812.7,4370356.02,1288919.68,8,Travel & Pariwisata,1,3009543.32,0.0,"Jl. Pelaku Usaha No. 238, Probolinggo",False,True
2025-08-07,Koding Karya,11158139.09,10424177.51,574538.87,4,Digital & Teknologi,0,0.0,733961.58,"Jl. Pelaku Usaha No. 239, Cirebon",True,False
2025-08-07,Langgananku,12264520.35,15684695.16,3478337.48,10,Retail & Toko Serba Ada,1,3420174.81,0.0,"Jl. Pelaku Usaha No. 240, Lhokseumawe",False,False
2025-08-07,Kelas Rakyat,17334764.71,22600562.94,4085693.74,15,Pendidikan & Pelatihan,1,5265798.23,0.0,"Jl. Pelaku Usaha No. 241, Tanjungpinang",False,False
2025-08-07,Rasa Pagi,12926503.48,15177985.04,4759661.21,10,F&B,1,2251481.56,0.0,"Jl. Pelaku Usaha No. 242, Tangerang Selatan",False,False
2025-08-07,RumaRaya,16326645.35,13257122.44,2310619.59,8,Retail & Toko Serba Ada,0,0.0,3069522.91,"Jl. Pelaku Usaha No. 243, Tasikmalaya",False,True
2025-08-07,Sambal Senja,9949125.77,5294854.09,2890367.62,11,F&B,0,0.0,4654271.68,"Jl. Pelaku Usaha No. 244, Banda Aceh",False,True
2025-08-07,Rasa Pagi,13651673.3,13645212.56,594952.36,8,F&B,0,0.0,6460.74,"Jl. Pelaku Usaha No. 245, Bengkulu",False,False
2025-08-07,NusaTrip,1072058.13,8498321.86,4046726.64,8,Travel & Pariwisata,1,7426263.73,0.0,"Jl. Pelaku Usaha No. 246, Yogyakarta",False,True
2025-08-07,NusaTrip,3042400.92,1554899.52,1799743.69,10,Travel & Pariwisata,0,0.0,1487501.4,"Jl. Pelaku Usaha No. 247, Jakarta Barat",False,False
2025-08-07,Bentuk Cerita,7138506.01,4789232.41,2332171.06,11,Kreatif & Desain,0,0.0,2349273.6,"Jl. Pelaku Usaha No. 248, Tangerang",True,True
2025-08-07,Rasa Pagi,15685008.67,16286778.21,4537690.55,8,F&B,1,601769.54,0.0,"Jl. Pelaku Usaha No. 249, Surabaya",False,False
2025-08-07,Toko PastiAda,10482486.64,8449241.64,3710103.31,9,Retail & Toko Serba Ada,0,0.0,2033245.0,"Jl. Pelaku Usaha No. 250, Jakarta Selatan",False,True
2025-08-07,Langkah Loka,14985593.56,16823712.87,2385880.29,10,Travel & Pariwisata,1,1838119.31,0.0,"Jl. Pelaku Usaha No. 251, Semarang",False,False
2025-08-07,Rupa Sejiwa,9220387.28,15984110.88,4659743.29,8,Kesehatan & Kecantikan,1,6763723.6,0.0,"Jl. Pelaku Usaha No. 252, Palangka Raya",False,True
2025-08-07,Mitra Langit,6663067.83,16634555.91,2100083.86,10,Travel & Pariwisata,1,9971488.08,0.0,"Jl. Pelaku Usaha No. 253, Ternate",False,False
2025-08-07,CantikNusa,9284558.48,17058815.25,3887613.18,10,Kesehatan & Kecantikan,1,7774256.77,0.0,"Jl. Pelaku Usaha No. 254, Makassar",False,False
2025-08-07,Klinik Asa,17434163.39,18022489.71,3058434.15,8,Kesehatan & Kecantikan,1,588326.32,0.0,"Jl. Pelaku Usaha No. 255, Jakarta",False,True
2025-08-07,Rupa Nusantara,5499431.26,6218241.18,4512024.86,8,Kerajinan & Produk Lokal,1,718809.92,0.0,"Jl. Pelaku Usaha No. 256, Tegal",False,False
2025-08-07,Toko PastiAda,6607781.34,4323208.3,4884231.64,9,Retail & Toko Serba Ada,0,0.0,2284573.04,"Jl. Pelaku Usaha No. 257, Bogor",False,True
2025-08-07,Sentra Loka,2495049.22,10841837.5,2984218.92,12,Kerajinan & Produk Lokal,1,8346788.28,0.0,"Jl. Pelaku Usaha No. 258, Kendari",False,False
2025-08-07,Laras Care,15635802.97,18361742.78,4521429.05,8,Kesehatan & Kecantikan,1,2725939.81,0.0,"Jl. Pelaku Usaha No. 259, Cirebon",False,False
2025-08-07,Tamasya Cerah,13249424.84,8501136.82,2615613.22,9,Travel & Pariwisata,0,0.0,4748288.02,"Jl. Pelaku Usaha No. 260, Kupang",False,True
2025-08-07,Warna Rasa,4747277.42,4353237.53,3269185.88,17,Kreatif & Desain,0,0.0,394039.89,"Jl. Pelaku Usaha No. 261, Pontianak",True,False
2025-08-07,Kriya Kita,6463073.55,3974094.08,3299147.12,9,Kerajinan & Produk Lokal,0,0.0,2488979.47,"Jl. Pelaku Usaha No. 262, Binjai",False,False
2025-08-07,Laras Care,4479718.47,6193894.71,3117553.88,9,Kesehatan & Kecantikan,1,1714176.24,0.0,"Jl. Pelaku Usaha No. 263, Jakarta Utara",False,True
2025-08-07,Teh & Cerita,1392782.77,11373214.38,879072.45,12,F&B,1,9980431.61,0.0,"Jl. Pelaku Usaha No. 264, Jakarta Pusat",False,False
2025-08-07,Kelas Rakyat,16986447.34,17610952.85,4874983.58,4,Pendidikan & Pelatihan,1,624505.51,0.0,"Jl. Pelaku Usaha No. 265, Lubuk Linggau",False,True
2025-08-07,Rumah Kita,3122071.86,946946.2,4598345.98,10,Properti & Kontraktor,0,0.0,2175125.66,"Jl. Pelaku Usaha No. 266, Jakarta Pusat",False,False
2025-08-07,Dapur Loka,9035297.8,13355427.99,944097.91,9,F&B,1,4320130.19,0.0,"Jl. Pelaku Usaha No. 267, Palu",False,False
2025-08-07,Karya Warna,1414834.68,840495.58,1365749.31,9,Kerajinan & Produk Lokal,0,0.0,574339.1,"Jl. Pelaku Usaha No. 268, Salatiga",False,True
2025-08-07,Harga Loka,9923870.33,14456231.56,2411184.31,10,Retail & Toko Serba Ada,1,4532361.23,0.0,"Jl. Pelaku Usaha No. 269, Tarakan",False,False
2025-08-07,IdeLokal,16262364.5,25339910.33,2431923.58,4,Kreatif & Desain,1,9077545.83,0.0,"Jl. Pelaku Usaha No. 270, Batu",True,True
2025-08-07,Tamasya Cerah,9050926.8,16808246.04,1067843.05,8,Travel & Pariwisata,1,7757319.24,0.0,"Jl. Pelaku Usaha No. 271, Jakarta Selatan",False,False
2025-08-07,Langit Busana,5054641.52,7457589.38,4625832.58,8,Fashion & Gaya Hidup,1,2402947.86,0.0,"Jl. Pelaku Usaha No. 272, Pontianak",False,False
2025-08-07,Rasa Pagi,13618283.15,10593379.49,1140102.18,10,F&B,0,0.0,3024903.66,"Jl. Pelaku Usaha No. 273, Yogyakarta",False,False
2025-08-07,Bentuk Cerita,6285605.13,13840334.36,3448659.32,6,Kreatif & Desain,1,7554729.23,0.0,"Jl. Pelaku Usaha No. 274, Bitung",True,True
2025-08-07,Citra Akar,14861835.92,21372608.85,2687458.32,15,Kreatif & Desain,1,6510772.93,0.0,"Jl. Pelaku Usaha No. 275, Banjarmasin",True,True
2025-08-07,Jajan Jadoel,14663870.32,10748379.67,4785195.21,12,F&B,0,0.0,3915490.65,"Jl. Pelaku Usaha No. 276, Pekalongan",False,True
2025-08-07,Rancak Raya,7028755.05,14947903.53,1251051.8,9,Fashion & Gaya Hidup,1,7919148.48,0.0,"Jl. Pelaku Usaha No. 277, Mataram",False,False
2025-08-07,Rasa Pagi,14364258.91,14923527.34,4392152.57,10,F&B,1,559268.43,0.0,"Jl. Pelaku Usaha No. 278, Palangka Raya",False,True
2025-08-07,Karya Warna,13031307.49,13360435.16,2434052.55,10,Kerajinan & Produk Lokal,1,329127.67,0.0,"Jl. Pelaku Usaha No. 279, Salatiga",False,True
2025-08-07,IdeLokal,12673686.23,13429979.5,4496326.95,12,Kreatif & Desain,1,756293.27,0.0,"Jl. Pelaku Usaha No. 280, Banjarmasin",True,True
2025-08-07,Jajan Jadoel,16367434.34,24628512.94,4259077.1,10,F&B,1,8261078.6,0.0,"Jl. Pelaku Usaha No. 281, Mataram",False,False
2025-08-07,Mitra Langit,16230096.55,15605315.25,4630714.25,9,Travel & Pariwisata,0,0.0,624781.3,"Jl. Pelaku Usaha No. 282, Depok",False,True
2025-08-07,Studio Karsa,19747588.78,20524730.1,2519293.07,10,Kreatif & Desain,1,777141.32,0.0,"Jl. Pelaku Usaha No. 283, Manado",True,True
2025-08-07,Langkah Cerah,17752630.41,16447367.72,1588366.71,1,Pendidikan & Pelatihan,0,0.0,1305262.69,"Jl. Pelaku Usaha No. 284, Sukabumi",False,False
2025-08-07,Citra Akar,5809681.33,10576215.28,2479980.88,7,Kreatif & Desain,1,4766533.95,0.0,"Jl. Pelaku Usaha No. 285, Tarakan",True,True
2025-08-07,Klinik Asa,5016471.78,11736468.78,1998776.3,10,Kesehatan & Kecantikan,1,6719997.0,0.0,"Jl. Pelaku Usaha No. 286, Banda Aceh",False,True
2025-08-07,Rancak Raya,7764616.43,15633394.0,1522705.59,9,Fashion & Gaya Hidup,1,7868777.57,0.0,"Jl. Pelaku Usaha No. 287, Tarakan",False,True
2025-08-07,Rasa Pagi,18305143.29,21964161.26,3645824.59,12,F&B,1,3659017.97,0.0,"Jl. Pelaku Usaha No. 288, Depok",False,True
2025-08-07,Langgananku,8323272.96,3657762.21,919759.58,8,Retail & Toko Serba Ada,0,0.0,4665510.75,"Jl. Pelaku Usaha No. 289, Manado",False,True
2025-08-07,Warna Rasa,12165912.67,16440166.79,867821.49,7,Kreatif & Desain,1,4274254.12,0.0,"Jl. Pelaku Usaha No. 290, Kupang",True,False
2025-08-07,Rancang Sejahtera,4620735.72,12701862.33,2639906.06,8,Properti & Kontraktor,1,8081126.61,0.0,"Jl. Pelaku Usaha No. 291, Yogyakarta",False,False
2025-08-07,Studio Karsa,10108368.66,5849286.2,3471057.28,7,Kreatif & Desain,0,0.0,4259082.46,"Jl. Pelaku Usaha No. 292, Banjarbaru",True,True
2025-08-07,Rupa Sejiwa,3339288.11,-166358.84,850223.82,8,Kesehatan & Kecantikan,0,0.0,3505646.95,"Jl. Pelaku Usaha No. 293, Banjar",False,False
2025-08-07,Rasa Pagi,19280480.67,24986556.48,779626.47,12,F&B,1,5706075.81,0.0,"Jl. Pelaku Usaha No. 294, Ambon",False,False
2025-08-07,Lahan Asa,10362282.63,19850893.77,2919644.13,10,Properti & Kontraktor,1,9488611.14,0.0,"Jl. Pelaku Usaha No. 295, Cilegon",False,False
2025-08-07,Belanja Pintar,17937360.7,17837524.17,3769861.83,9,Retail & Toko Serba Ada,0,0.0,99836.53,"Jl. Pelaku Usaha No. 296, Jakarta Pusat",False,False
2025-08-07,Mitra Langit,11509185.58,20631630.4,2280154.25,8,Travel & Pariwisata,1,9122444.82,0.0,"Jl. Pelaku Usaha No. 297, Jakarta Timur",False,False
2025-08-07,Langkah Cerah,5660104.41,3092150.1,1902736.01,13,Pendidikan & Pelatihan,0,0.0,2567954.31,"Jl. Pelaku Usaha No. 298, Bengkulu",False,True
2025-08-07,Klinik Asa,1593154.63,3107078.93,2843491.44,9,Kesehatan & Kecantikan,1,1513924.3,0.0,"Jl. Pelaku Usaha No. 299, Bandung",False,True
2025-08-07,Sentra Loka,15045859.69,18891380.34,3173430.92,9,Kerajinan & Produk Lokal,1,3845520.65,0.0,"Jl. Pelaku Usaha No. 300, Denpasar",False,True
2025-08-21,Jejak Digital,16362130.23,12386562.21,4620785.3,4,Digital & Teknologi,0,0.0,3975568.02,"Jl. Pelaku Usaha No. 301, Palu",True,False
2025-08-21,Karya Warna,4361545.27,51243.7,4898534.84,12,Kerajinan & Produk Lokal,0,0.0,4310301.57,"Jl. Pelaku Usaha No. 302, Surabaya",False,True
2025-08-21,Mitra Langit,11025715.69,11257799.82,4775853.39,10,Travel & Pariwisata,1,232084.13,0.0,"Jl. Pelaku Usaha No. 303, Mataram",False,False
2025-08-21,Studio Karsa,17471267.12,19979509.63,1680150.22,6,Kreatif & Desain,1,2508242.51,0.0,"Jl. Pelaku Usaha No. 304, Lubuk Linggau",True,True
2025-08-21,Tamasya Cerah,10795533.22,12168755.32,3360025.84,10,Travel & Pariwisata,1,1373222.1,0.0,"Jl. Pelaku Usaha No. 305, Banjarbaru",False,True
2025-08-21,Sehat Sentosa,8175023.82,6463737.77,4854503.32,10,Kesehatan & Kecantikan,0,0.0,1711286.05,"Jl. Pelaku Usaha No. 306, Tangerang",False,False
2025-08-21,RumaRaya,18620838.73,15670205.83,952190.79,10,Retail & Toko Serba Ada,0,0.0,2950632.9,"Jl. Pelaku Usaha No. 307, Palembang",False,True
2025-08-21,Toko PastiAda,16852973.32,26568080.49,2725521.63,8,Retail & Toko Serba Ada,1,9715107.17,0.0,"Jl. Pelaku Usaha No. 308, Serang",False,False
2025-08-21,Teh & Cerita,16572606.45,16833695.92,3862391.01,12,F&B,1,261089.47,0.0,"Jl. Pelaku Usaha No. 309, Padang Sidempuan",False,True
2025-08-21,Warna Rasa,15949531.19,16014829.66,3057611.19,4,Kreatif & Desain,1,65298.47,0.0,"Jl. Pelaku Usaha No. 310, Prabumulih",True,False
2025-08-21,Toko PastiAda,5181074.17,12096065.61,4595271.78,10,Retail & Toko Serba Ada,1,6914991.44,0.0,"Jl. Pelaku Usaha No. 311, Kediri",False,False
